-4,-4,0,1096986813
-4,-4,0,7314
-4,-4,0,14114
-4,-4,0,20822
-4,-4,0,27640
-4,-4,0,34349
-4,-4,0,41148
-4,-3,0,47887
-4,-5,0,54716
-4,-4,0,61432
-4,-4,0,68208
-4,-3,0,75013
-4,-5,0,81776
-4,-5,0,88540
-4,-4,0,95308
-4,-4,0,102122
-4,-5,0,108895
-4,-5,0,115655
-4,-5,0,122458
-4,-4,0,129190
-4,-5,0,135959
-4,-4,0,142725
-4,-4,0,149463
-4,-5,0,156278
-4,-4,0,163099
-4,-4,0,169786
-4,-4,0,176535
-4,-4,0,183380
-4,-3,0,190070
-4,-5,0,196868
-4,-4,0,203633
-4,-4,0,210412
-4,-4,0,217179
-4,-5,0,223981
-4,-4,0,230727
-4,-4,0,237503
-4,-4,0,244297
-4,-4,0,251081
-4,-4,0,257842
-4,-4,0,264618
-4,-5,0,271339
-4,-4,0,278128
-4,-4,0,284905
-4,-4,0,291613
-4,-3,0,298441
-4,-4,0,305208
-4,-5,0,311916
-4,-4,0,318748
-4,-3,0,325514
-4,-4,0,332304
-4,-4,0,339122
-4,-4,0,345826
-4,-4,0,352595
-4,-4,0,359357
-4,-5,0,366156
-4,-4,0,372859
-4,-4,0,379634
-4,-5,0,386398
-4,-4,0,393183
-4,-5,0,400014
-4,-4,0,406760
-4,-4,0,413534
-4,-3,0,420313
-4,-5,0,427157
-4,-5,0,433934
-4,-4,0,440603
-4,-4,0,447409
-4,-5,0,454201
-4,-4,0,460950
-4,-4,0,467720
-4,-4,0,474484
-4,-4,0,481266
-4,-4,0,488093
-4,-4,0,494749
-4,-5,0,497615
-4,-4,0,505078
-4,-4,0,511854
-4,-4,0,518679
-4,-4,0,525389
-4,-3,0,532161
-4,-4,0,538936
-4,-4,0,545740
-4,-4,0,552543
-4,-4,0,559255
-4,-4,0,566095
-4,-4,0,572833
-4,-5,0,579627
-4,-5,0,586341
-4,-5,0,593184
-4,-3,0,599951
-4,-5,0,606729
-4,-4,0,613493
-4,-4,0,620290
-4,-4,0,627031
-4,-4,0,633799
-4,-4,0,640598
-4,-4,0,647311
-4,-4,0,654161
-4,-4,0,660909
-4,-4,0,667700
-4,-3,0,674447
-4,-3,0,681236
-4,-4,0,688031
-4,-4,0,694804
-4,-4,0,701566
-4,-3,0,708287
-4,-4,0,715085
-4,-3,0,721865
-4,-5,0,728641
-4,-4,0,735390
-4,-4,0,742149
-4,-4,0,748962
-4,-4,0,755726
-4,-5,0,762502
-4,-4,0,769236
-4,-5,0,776123
-4,-4,0,782835
-4,-5,0,789607
-4,-5,0,796380
-4,-4,0,803149
-4,-4,0,809898
-4,-4,0,816685
-4,-5,0,823478
-4,-5,0,830179
-4,-4,0,836987
-4,-3,0,843734
-4,-4,0,850524
-4,-4,0,857358
-4,-4,0,864148
-4,-4,0,870876
